month,meter,unit,type,cons,rate,band,actual_consumption_charge,actual_tax,actual_csrv,actual_total,expected_cc,expected_stamp,expected_csrv,expected_total,total_diff,pct_error,status
03,94246360,Offices-6-4-6,ELECTRICITY,217.085,1.68,1,365.75,6.0,15.0,386.748,364.7,6.95,15,386.65,0.1,0.03,CLOSE
03,94246311,Offices-6-0-5,ELECTRICITY,168.66,1.68,1,283.85,5.0,15.0,303.845,283.35,5.4,15,303.75,0.1,0.03,CLOSE
03,94246306,Offices-4-4-9,ELECTRICITY,463.802,2.2,2,1021.31,14.0,20.0,1055.305,1020.36,14.84,20,1055.2,0.11,0.01,CLOSE
03,88546892,Offices-4-1-2,ELECTRICITY,78.628,0.85,0,67.45,2.0,5.0,74.449,66.83,2.52,5,74.35,0.1,0.13,CLOSE
03,94246314,Offices-7-4-8,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246363,Offices-2-1-5,ELECTRICITY,196.809,1.68,1,331.04,6.0,15.0,352.036,330.64,6.3,15,351.94,0.1,0.03,CLOSE
03,94246315,Offices-6-1-5,ELECTRICITY,210.541,1.68,1,354.55,6.0,15.0,375.545,353.71,6.74,15,375.45,0.1,0.03,CLOSE
03,94246371,Offices-4-3-9,ELECTRICITY,662.608,2.27,3,1462.42,21.0,25.0,1508.423,1504.12,21.2,25,1550.32,-41.9,2.7,MISMATCH
03,94246303,Offices-2-2-3,ELECTRICITY,362.67,2.2,2,798.58,11.0,20.0,829.579,797.87,11.61,20,829.48,0.1,0.01,CLOSE
03,94246310,Offices-4-4-6,ELECTRICITY,464.45,2.2,2,1022.75,14.0,20.0,1056.751,1021.79,14.86,20,1056.65,0.1,0.01,CLOSE
03,94246369,Offices-6-4-10,ELECTRICITY,94.94,0.85,0,80.84,3.0,5.0,88.837,80.7,3.04,5,88.74,0.1,0.11,CLOSE
03,94246309,Offices-4-4-8,ELECTRICITY,97.994,0.85,0,83.53,3.0,5.0,91.529,83.29,3.14,5,91.43,0.1,0.11,CLOSE
03,94246316,Offices-6-0-6,ELECTRICITY,255.642,2.2,2,562.69,8.0,20.0,590.692,562.41,8.18,20,590.59,0.1,0.02,CLOSE
03,94246312,Offices-6-2-9/10,ELECTRICITY,932.623,2.27,3,2076.0,29.0,25.0,2129.997,2117.05,29.84,25,2171.89,-41.89,1.93,MISMATCH
03,94246307,Offices-7-4-3,ELECTRICITY,314.748,2.2,2,692.62,10.0,20.0,722.616,692.45,10.07,20,722.52,0.1,0.01,CLOSE
03,94246304,Offices-4-4-12,ELECTRICITY,92.153,0.85,0,79.38,2.0,5.0,86.378,78.33,2.95,5,86.28,0.1,0.12,CLOSE
03,94246359,Offices-7-0-3,ELECTRICITY,434.629,2.2,2,957.19,13.0,20.0,990.191,956.18,13.91,20,990.09,0.1,0.01,CLOSE
03,94246367,Offices-4-1-9,ELECTRICITY,328.743,2.2,2,723.85,10.0,20.0,753.853,723.23,10.52,20,753.75,0.1,0.01,CLOSE
03,94246383,Offices-2-3-1,ELECTRICITY,85.279,0.85,0,73.31,2.0,5.0,80.315,72.49,2.73,5,80.22,0.09,0.11,CLOSE
03,94246364,Offices-2-3-4,ELECTRICITY,662.4,2.27,3,1461.94,21.0,25.0,1507.943,1503.65,21.2,25,1549.85,-41.91,2.7,MISMATCH
03,94246362,Offices-2-2-4,ELECTRICITY,422.616,2.2,2,930.38,13.0,20.0,963.378,929.76,13.52,20,963.28,0.1,0.01,CLOSE
03,94246313,Offices-4-0-10,ELECTRICITY,217.679,1.68,1,366.76,6.0,15.0,387.765,365.7,6.97,15,387.67,0.09,0.02,CLOSE
03,94246366,Offices-5-0-3,ELECTRICITY,1128.726,2.33,4,2630.15,36.0,40.0,2706.15,2629.93,36.12,40,2706.05,0.1,0.0,CLOSE
03,94246361,Offices-5-0-4,ELECTRICITY,413.264,2.2,2,909.5,13.0,20.0,942.504,909.18,13.22,20,942.4,0.1,0.01,CLOSE
03,94246712,Offices-5-2-5,ELECTRICITY,1001.318,2.33,4,2333.21,32.0,40.0,2405.212,2333.07,32.04,40,2405.11,0.1,0.0,CLOSE
03,94246368,Offices-4-0-3,ELECTRICITY,539.33,2.2,2,1186.88,17.0,20.0,1223.883,1186.53,17.26,20,1223.79,0.09,0.01,CLOSE
03,94246365,Offices-4-0-4,ELECTRICITY,708.59,2.27,3,1567.27,22.0,25.0,1614.273,1608.5,22.67,25,1656.17,-41.9,2.53,MISMATCH
03,94246729,Offices-4-0-1,ELECTRICITY,1085.845,2.33,4,2530.86,34.0,40.0,2604.865,2530.02,34.75,40,2604.77,0.09,0.0,CLOSE
03,94246308,Offices-7-3-4,ELECTRICITY,96.974,0.85,0,82.63,3.0,5.0,90.63,82.43,3.1,5,90.53,0.1,0.11,CLOSE
03,94246727,Offices-5-4-2,ELECTRICITY,147.787,1.68,1,249.11,4.0,15.0,268.111,248.28,4.73,15,268.01,0.1,0.04,CLOSE
03,94246732,Offices-5-4-1,ELECTRICITY,166.907,1.68,1,280.84,5.0,15.0,300.844,280.4,5.34,15,300.74,0.1,0.03,CLOSE
03,94246728,Offices-4-3-5,ELECTRICITY,222.471,1.68,1,373.97,7.0,15.0,395.97,373.75,7.12,15,395.87,0.1,0.03,CLOSE
03,94246723,Offices-7-4-7,ELECTRICITY,40.169,0.85,0,34.53,1.0,5.0,40.528,34.14,1.29,5,40.43,0.1,0.25,CLOSE
03,94246720,Offices-7-3-5,ELECTRICITY,321.315,2.2,2,707.27,10.0,20.0,737.275,706.89,10.28,20,737.17,0.11,0.01,CLOSE
03,94246724,Offices-5-4-5,ELECTRICITY,563.373,2.2,2,1239.55,18.0,20.0,1277.547,1239.42,18.03,20,1277.45,0.1,0.01,CLOSE
03,94246801,Offices-4-4-13,ELECTRICITY,511.775,2.2,2,1126.38,16.0,20.0,1162.381,1125.91,16.38,20,1162.29,0.09,0.01,CLOSE
03,94246736,Offices-6-1-10,ELECTRICITY,132.706,1.68,1,223.29,4.0,15.0,242.292,222.95,4.25,15,242.2,0.09,0.04,CLOSE
03,94246372,Offices-4-3-12,ELECTRICITY,8.478,0.85,0,7.58,0.0,5.0,12.577,7.21,0.27,5,12.48,0.1,0.8,CLOSE
03,94246355,Offices-4-3-10,ELECTRICITY,393.665,2.2,2,866.76,12.0,20.0,898.76,866.06,12.6,20,898.66,0.1,0.01,CLOSE
03,94246347,Offices-6-3-9,ELECTRICITY,627.286,2.27,3,1382.11,20.0,25.0,1427.112,1423.94,20.07,25,1469.01,-41.9,2.85,MISMATCH
03,94246357,Offices-6-0-3,ELECTRICITY,122.742,1.68,1,207.23,3.0,15.0,225.233,206.21,3.93,15,225.14,0.09,0.04,CLOSE
03,94246346,Offices-6-1-13,ELECTRICITY,68.586,0.85,0,58.59,2.0,5.0,65.592,58.3,2.19,5,65.49,0.1,0.15,CLOSE
03,94246353,Offices-4-2-5,ELECTRICITY,176.391,1.68,1,297.08,5.0,15.0,317.08,296.34,5.64,15,316.98,0.1,0.03,CLOSE
03,94246547,Offices-5-3-1/2/7/8/9,ELECTRICITY,2336.88,2.33,4,5445.81,74.0,40.0,5559.81,5444.93,74.78,40,5559.71,0.1,0.0,CLOSE
03,94246721,Offices-5-3-3/4/5,ELECTRICITY,547.235,2.2,2,1204.53,17.0,20.0,1241.527,1203.92,17.51,20,1241.43,0.1,0.01,CLOSE
03,94246704,Offices-4-4-11,ELECTRICITY,277.574,2.2,2,611.64,8.0,20.0,639.644,610.66,8.88,20,639.54,0.1,0.02,CLOSE
03,94246703,Offices-2-1-9,ELECTRICITY,997.504,2.27,3,2223.35,31.0,25.0,2279.354,2264.33,31.92,25,2321.25,-41.9,1.81,MISMATCH
03,94246722,Offices-2-1-8,ELECTRICITY,1037.356,2.33,4,2417.33,33.0,40.0,2490.333,2417.04,33.2,40,2490.24,0.09,0.0,CLOSE
03,94246715,Offices-4-4-7,ELECTRICITY,1559.101,2.33,4,3633.7,49.0,40.0,3722.696,3632.71,49.89,40,3722.6,0.1,0.0,CLOSE
03,94246718,Offices-7-0-2,ELECTRICITY,11.947,0.85,0,10.64,0.0,5.0,15.636,10.15,0.38,5,15.53,0.11,0.71,CLOSE
03,94246549,Offices-5-2-3,ELECTRICITY,514.147,2.2,2,1131.67,16.0,20.0,1167.675,1131.12,16.45,20,1167.57,0.11,0.01,CLOSE
03,94246730,Offices-4-1-5,ELECTRICITY,120.599,1.68,1,203.56,3.0,15.0,221.565,202.61,3.86,15,221.47,0.09,0.04,CLOSE
03,94246709,Offices-6-4-1,ELECTRICITY,1384.527,2.33,4,3226.35,44.0,40.0,3310.351,3225.95,44.3,40,3310.25,0.1,0.0,CLOSE
03,94246716,Offices-4-3-1,ELECTRICITY,183.692,1.68,1,309.58,5.0,15.0,329.58,308.6,5.88,15,329.48,0.1,0.03,CLOSE
03,94246719,Offices-4-2-6,ELECTRICITY,11.927,0.85,0,10.62,0.0,5.0,15.618,10.14,0.38,5,15.52,0.1,0.64,CLOSE
03,94246706,Offices-6-0-1,ELECTRICITY,835.165,2.27,3,1854.65,26.0,25.0,1905.649,1895.82,26.73,25,1947.55,-41.9,2.15,MISMATCH
03,94246714,Offices-7-3-2,ELECTRICITY,125.618,1.68,1,211.16,4.0,15.0,230.157,211.04,4.02,15,230.06,0.1,0.04,CLOSE
03,94246726,Offices-4-1-6,ELECTRICITY,133.441,1.68,1,224.55,4.0,15.0,243.55,224.18,4.27,15,243.45,0.1,0.04,CLOSE
03,94246731,Offices-4-4-4/5,ELECTRICITY,462.767,2.2,2,1018.99,14.0,20.0,1052.995,1018.09,14.81,20,1052.9,0.09,0.01,CLOSE
03,94246733,Plug infinity,ELECTRICITY,2269.9,2.33,4,5424.2,0.0,0.0,5424.202,5288.87,72.64,40,5401.51,22.69,0.42,MISMATCH
03,94246708,Offices-5-1-5,ELECTRICITY,312.636,2.2,2,687.9,10.0,20.0,717.903,687.8,10.0,20,717.8,0.1,0.01,CLOSE
03,94246710,Offices-6-1-4,ELECTRICITY,46.375,0.85,0,40.0,1.0,5.0,46.002,39.42,1.48,5,45.9,0.1,0.22,CLOSE
03,94246734,Offices-5-1-8,ELECTRICITY,66.148,0.85,0,56.44,2.0,5.0,63.441,56.23,2.12,5,63.35,0.09,0.14,CLOSE
03,94246735,Offices-5-1-9,ELECTRICITY,1103.646,2.33,4,2571.91,35.0,40.0,2646.911,2571.5,35.32,40,2646.82,0.09,0.0,CLOSE
03,94246725,Offices-7-3-3,ELECTRICITY,125.524,1.68,1,211.0,4.0,15.0,229.996,210.88,4.02,15,229.9,0.1,0.04,CLOSE
03,94246705,Offices-7-0-4,ELECTRICITY,614.492,2.27,3,1353.66,19.0,25.0,1397.659,1394.9,19.66,25,1439.56,-41.9,2.91,MISMATCH
03,94246713,Offices-6-3-10,ELECTRICITY,3.543,0.85,0,3.22,0.0,5.0,8.224,3.01,0.11,5,9.1,-0.88,9.67,CLOSE
03,94246717,Offices-7-1-2,ELECTRICITY,284.273,2.2,2,625.6,9.0,20.0,654.596,625.4,9.1,20,654.5,0.1,0.02,CLOSE
03,94246711,Offices-4-0-9,ELECTRICITY,114.954,1.68,1,193.9,3.0,15.0,211.9,193.12,3.68,15,211.8,0.1,0.05,CLOSE
03,94246707,Offices-7-4-9,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246358,Offices-7-0-1,ELECTRICITY,736.367,2.27,3,1630.22,23.0,25.0,1678.216,1671.55,23.56,25,1720.11,-41.89,2.44,MISMATCH
03,94246349,Offices-5-2-8,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246350,Offices-4-4-1/2,ELECTRICITY,233.438,1.68,1,392.75,7.0,15.0,414.745,392.18,7.47,15,414.65,0.1,0.02,CLOSE
03,94246551,Offices-7-1-7,ELECTRICITY,435.432,2.2,2,958.98,13.0,20.0,991.983,957.95,13.93,20,991.88,0.1,0.01,CLOSE
03,94246548,Offices-7-1-8,ELECTRICITY,171.618,1.68,1,288.91,5.0,15.0,308.909,288.32,5.49,15,308.81,0.1,0.03,CLOSE
03,94246352,Offices-6-1-9,ELECTRICITY,863.896,2.27,3,1919.79,27.0,25.0,1971.787,1961.04,27.64,25,2013.68,-41.89,2.08,MISMATCH
03,94246351,Offices-6-1-8,ELECTRICITY,601.16,2.27,3,1322.97,19.0,25.0,1366.97,1364.63,19.24,25,1408.87,-41.9,2.97,MISMATCH
03,94246795,Offices-6-1-7,ELECTRICITY,582.74,2.2,2,1282.77,18.0,20.0,1320.774,1282.03,18.65,20,1320.68,0.09,0.01,CLOSE
03,94246784,Offices-6-2-7,ELECTRICITY,764.181,2.27,3,1693.24,24.0,25.0,1742.243,1734.69,24.45,25,1784.14,-41.9,2.35,MISMATCH
03,94246356,Offices-5-4-4,ELECTRICITY,82.792,0.85,0,71.12,2.0,5.0,78.122,70.37,2.65,5,78.02,0.1,0.13,CLOSE
03,94246552,Offices-2-3-5,ELECTRICITY,136.911,1.68,1,230.49,4.0,15.0,249.491,230.01,4.38,15,249.39,0.1,0.04,CLOSE
03,94246797,Offices-2-1-7,ELECTRICITY,343.006,2.2,2,755.69,10.0,20.0,785.689,754.61,10.98,20,785.59,0.1,0.01,CLOSE
03,94246767,Offices-7-3-8,ELECTRICITY,194.848,1.68,1,327.68,6.0,15.0,348.679,327.34,6.24,15,348.58,0.1,0.03,CLOSE
03,94246779,Offices-7-3-9,ELECTRICITY,2008.354,2.33,4,4679.83,64.0,40.0,4783.831,4679.46,64.27,40,4783.73,0.1,0.0,CLOSE
03,94246796,Offices-6-2-3,ELECTRICITY,173.325,1.68,1,291.83,5.0,15.0,311.832,291.19,5.55,15,311.74,0.09,0.03,CLOSE
03,94246788,Offices-4-3-4,ELECTRICITY,1134.953,2.33,4,2644.86,36.0,40.0,2720.858,2644.44,36.32,40,2720.76,0.1,0.0,CLOSE
03,94246765,Offices-6-3-1/12/13,ELECTRICITY,1110.43,2.33,4,2587.93,35.0,40.0,2662.934,2587.3,35.53,40,2662.83,0.1,0.0,CLOSE
03,94246774,Offices-4-1-1,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246766,Offices-2-3-3,ELECTRICITY,396.148,2.2,2,872.3,12.0,20.0,904.301,871.53,12.68,20,904.21,0.09,0.01,CLOSE
03,94246798,Offices-6-4-12,ELECTRICITY,3.682,0.85,0,3.35,0.0,5.0,8.346,3.13,0.12,5,9.1,-0.75,8.24,CLOSE
03,94246789,Offices-6-4-11,ELECTRICITY,2.499,0.85,0,2.3,0.0,5.0,7.303,2.12,0.08,5,9.1,-1.8,19.78,MARGINAL
03,94246769,Offices-6-3-7/8,ELECTRICITY,517.682,2.2,2,1139.57,16.0,20.0,1175.565,1138.9,16.57,20,1175.47,0.1,0.01,CLOSE
03,94246783,Offices-4-3-13,ELECTRICITY,381.758,2.2,2,840.18,12.0,20.0,872.183,839.87,12.22,20,872.09,0.09,0.01,CLOSE
03,94246790,Offices-4-1-11,ELECTRICITY,7.471,0.85,0,6.69,0.0,5.0,11.689,6.35,0.24,5,11.59,0.1,0.86,CLOSE
03,94246793,Offices-7-4-4,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246771,Offices-7-4-5,ELECTRICITY,232.523,1.68,1,391.18,7.0,15.0,413.178,390.64,7.44,15,413.08,0.1,0.02,CLOSE
03,94246780,Offices-6-2-8,ELECTRICITY,269.813,2.2,2,594.32,8.0,20.0,622.322,593.59,8.63,20,622.22,0.1,0.02,CLOSE
03,94246768,Offices-6-1-2,ELECTRICITY,1749.568,2.33,4,4077.58,55.0,40.0,4172.579,4076.49,55.99,40,4172.48,0.1,0.0,CLOSE
03,94246781,Offices-5-1-1-2,ELECTRICITY,606.876,2.27,3,1336.13,19.0,25.0,1380.128,1377.61,19.42,25,1422.03,-41.9,2.95,MISMATCH
03,94246782,Offices-6-2-11,ELECTRICITY,275.307,2.2,2,606.58,8.0,20.0,634.584,605.68,8.81,20,634.49,0.09,0.01,CLOSE
03,94246770,Offices-7-1-9,ELECTRICITY,469.679,2.2,2,1033.42,15.0,20.0,1068.422,1033.29,15.03,20,1068.32,0.1,0.01,CLOSE
03,94246791,Offices-2-4-1,ELECTRICITY,226.317,1.68,1,380.55,7.0,15.0,402.554,380.21,7.24,15,402.45,0.1,0.02,CLOSE
03,94246802,Offices-2-3-2,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246772,Offices-2-4-9,ELECTRICITY,2332.381,2.33,4,5435.18,74.0,40.0,5549.183,5434.45,74.64,40,5549.09,0.09,0.0,CLOSE
03,94246775,Offices-7-3-1,ELECTRICITY,192.646,1.68,1,323.91,6.0,15.0,344.909,323.65,6.16,15,344.81,0.1,0.03,CLOSE
03,94246764,Offices-2-2-5,ELECTRICITY,907.568,2.27,3,2018.32,29.0,25.0,2072.321,2060.18,29.04,25,2114.22,-41.9,1.98,MISMATCH
03,94246776,Offices-7-3-7,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246792,Offices-2-3-8-9,ELECTRICITY,1303.996,2.33,4,3039.14,41.0,40.0,3120.137,3038.31,41.73,40,3120.04,0.1,0.0,CLOSE
03,94246773,Offices-6-0-8,ELECTRICITY,712.703,2.27,3,1576.74,22.0,25.0,1623.741,1617.84,22.81,25,1665.65,-41.91,2.52,MISMATCH
03,94246777,Offices-4-3-7,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246785,Offices-7-2-7-8-9,ELECTRICITY,1634.409,2.33,4,3808.57,52.0,40.0,3900.573,3808.17,52.3,40,3900.47,0.1,0.0,CLOSE
03,94246749,Offices-7-2-6,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,96181014,Offices-7-2-1/2/3/4/5,ELECTRICITY,1860.448,2.33,4,4335.48,59.0,40.0,4434.477,4334.84,59.53,40,4434.37,0.11,0.0,CLOSE
03,94246786,Offices-6-3-5,ELECTRICITY,171.17,1.68,1,288.14,5.0,15.0,308.142,287.57,5.48,15,308.05,0.09,0.03,CLOSE
03,94246763,Offices-6-1-12,ELECTRICITY,47.981,0.85,0,41.42,1.0,5.0,47.418,40.78,1.54,5,47.32,0.1,0.21,CLOSE
03,94246787,Offices-5-2-2,ELECTRICITY,68.895,0.85,0,58.86,2.0,5.0,65.864,58.56,2.2,5,65.76,0.1,0.15,CLOSE
03,94246752,Offices-6-2-4,ELECTRICITY,61.336,0.85,0,53.2,1.0,5.0,59.197,52.14,1.96,5,59.1,0.1,0.17,CLOSE
03,94246794,Offices-2-2-6-7,ELECTRICITY,1244.235,2.33,4,2899.98,39.0,40.0,2978.982,2899.07,39.82,40,2978.89,0.09,0.0,CLOSE
03,94246800,Offices-6-4-5,ELECTRICITY,887.153,2.27,3,1972.33,28.0,25.0,2025.325,2013.84,28.39,25,2067.23,-41.9,2.03,MISMATCH
03,94246778,Offices-7-1-6,ELECTRICITY,3.336,0.85,0,3.04,0.0,5.0,8.041,2.84,0.11,5,9.1,-1.06,11.65,MARGINAL
03,94246751,Offices-4-0-11,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246750,Retail-513,ELECTRICITY,1164.637,2.33,4,2713.97,37.0,40.0,2790.972,2713.6,37.27,40,2790.87,0.1,0.0,CLOSE
03,94246748,Offices-4-3-6,ELECTRICITY,478.969,2.2,2,1054.16,15.0,20.0,1089.158,1053.73,15.33,20,1089.06,0.1,0.01,CLOSE
03,91969845,Retail-407,ELECTRICITY,9593.005,2.33,4,22352.78,306.0,40.0,22698.777,22351.7,306.98,40,22698.68,0.1,0.0,CLOSE
03,94246746,Offices-4-0-8,ELECTRICITY,335.969,2.2,2,739.98,10.0,20.0,769.982,739.13,10.75,20,769.88,0.1,0.01,CLOSE
03,94246747,Caravan,ELECTRICITY,1383.251,2.33,4,3223.34,44.0,40.0,3307.338,3222.97,44.26,40,3307.23,0.11,0.0,CLOSE
03,94246745,Retail-B1,ELECTRICITY,241.295,1.68,1,406.2,7.0,15.0,428.196,405.38,7.72,15,428.1,0.1,0.02,CLOSE
03,94246858,Offices-6-3-3,ELECTRICITY,29.002,0.85,0,25.68,0.0,5.0,30.679,24.65,0.93,5,30.58,0.1,0.33,CLOSE
03,96181025,Retail-308,ELECTRICITY,664.95,2.27,3,1467.81,21.0,25.0,1513.814,1509.44,21.28,25,1555.72,-41.91,2.69,MISMATCH
03,94246885,Offices-4-1-12,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,96181016,Offices-2-0-1-2-10-11,ELECTRICITY,2736.51,2.33,4,6376.74,87.0,40.0,6503.736,6376.07,87.57,40,6503.64,0.1,0.0,CLOSE
03,94246875,Offices-2-1-1-2,ELECTRICITY,2409.226,2.33,4,5613.69,77.0,40.0,5730.691,5613.5,77.1,40,5730.6,0.09,0.0,CLOSE
03,94246874,Offices-4-2-7,ELECTRICITY,60.628,0.85,0,52.57,1.0,5.0,58.573,51.53,1.94,5,58.47,0.1,0.17,CLOSE
03,94246886,Retail-502,ELECTRICITY,3815.552,2.33,4,8890.43,122.0,40.0,9052.433,8890.24,122.1,40,9052.34,0.09,0.0,CLOSE
03,94246880,Retail-515,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246879,Offices-5-1-6,ELECTRICITY,139.07,1.68,1,234.19,4.0,15.0,253.187,233.64,4.45,15,253.09,0.1,0.04,CLOSE
03,94246877,Offices-6-1-3,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94246878,Offices-6-2-5,ELECTRICITY,135.632,1.68,1,228.3,4.0,15.0,247.301,227.86,4.34,15,247.2,0.1,0.04,CLOSE
03,96181008,Retail-309,ELECTRICITY,140.544,1.68,1,236.71,4.0,15.0,255.71,236.11,4.5,15,255.61,0.1,0.04,CLOSE
03,94246876,Offices-5-4-3,ELECTRICITY,31.456,0.85,0,26.84,1.0,5.0,32.843,26.74,1.01,5,32.75,0.09,0.27,CLOSE
03,94246812,Offices-6-0-4,ELECTRICITY,18.917,0.85,0,16.78,0.0,5.0,21.784,16.08,0.61,5,21.69,0.09,0.41,CLOSE
03,96180991,restaurant Building 1 EDNC,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94247190,Offices-5-0-2,ELECTRICITY,224.799,1.68,1,377.95,7.0,15.0,399.955,377.66,7.19,15,399.85,0.1,0.03,CLOSE
03,94247192,Offices-5-0-1,ELECTRICITY,200.413,1.68,1,337.21,6.0,15.0,358.206,336.69,6.41,15,358.1,0.11,0.03,CLOSE
03,94247195,Elrowwad Construction,ELECTRICITY,999.496,2.27,3,2227.94,31.0,25.0,2283.938,2268.86,31.98,25,2325.84,-41.9,1.8,MISMATCH
03,94247202,Retail-516,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94247199,Offices-2-4-5,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,94247196,Offices-5-4-8/9,ELECTRICITY,122.478,1.68,1,206.78,3.0,15.0,224.782,205.76,3.92,15,224.68,0.1,0.04,CLOSE
04,90392880,Retail-405,ELECTRICITY,4437.03,2.79,4,12380.4,141.0,40.0,12561.397,12379.31,141.98,40,12561.29,0.11,0.0,CLOSE
04,90392881,Retail-503,ELECTRICITY,4624.222,2.79,4,12902.65,147.0,40.0,13089.654,12901.58,147.98,40,13089.56,0.09,0.0,CLOSE
04,88747143,Retail-403,ELECTRICITY,2539.424,2.79,4,7085.35,81.0,40.0,7206.353,7084.99,81.26,40,7206.25,0.1,0.0,CLOSE
04,88747138,Offices-6-4-2,ELECTRICITY,441.172,2.64,2,1164.91,14.0,20.0,1198.911,1164.69,14.12,20,1198.81,0.1,0.01,CLOSE
04,88747162,Offices-5-4-7,ELECTRICITY,500.626,2.64,2,1321.77,16.0,20.0,1357.772,1321.65,16.02,20,1357.67,0.1,0.01,CLOSE
04,88747055,Offices-6-4-13,ELECTRICITY,80.158,1.62,0,130.52,2.0,5.0,137.52,129.86,2.57,5,137.43,0.09,0.07,CLOSE
04,88747137,Offices-4-2-9,ELECTRICITY,1170.662,2.79,4,3266.71,37.0,40.0,3343.707,3266.15,37.46,40,3343.61,0.1,0.0,CLOSE
04,88747175,Offices-2-4-6/7/8,ELECTRICITY,2918.459,2.79,4,8142.99,93.0,40.0,8275.99,8142.5,93.39,40,8275.89,0.1,0.0,CLOSE
04,88747164,Offices-7-1-3,ELECTRICITY,176.095,2.16,1,381.1,5.0,15.0,401.1,380.37,5.64,15,401.01,0.09,0.02,CLOSE
04,88747145,Offices-5-2-4,ELECTRICITY,0.158,1.62,0,9.1,0.0,0.0,9.1,0.26,0.01,5,9.1,0.0,0.0,MATCH
04,88546838,Offices-7-4-6,ELECTRICITY,121.281,2.16,1,262.95,3.0,15.0,280.946,261.97,3.88,15,280.85,0.1,0.04,CLOSE
04,88546844,Offices-4-4-10,ELECTRICITY,1.01,1.62,0,1.77,0.0,5.0,6.768,1.64,0.03,5,9.1,-2.33,25.6,MARGINAL
04,88546845,Offices-4-1-10,ELECTRICITY,442.892,2.64,2,1169.51,14.0,20.0,1203.506,1169.23,14.17,20,1203.4,0.11,0.01,CLOSE
04,88546837,Offices-7-1-1,ELECTRICITY,356.881,2.64,2,942.68,11.0,20.0,973.685,942.17,11.42,20,973.59,0.09,0.01,CLOSE
04,88546847,Offices-6-4-7,ELECTRICITY,1069.939,2.79,4,2985.47,34.0,40.0,3059.467,2985.13,34.24,40,3059.37,0.1,0.0,CLOSE
04,88546843,Offices-6-4-8/9,ELECTRICITY,1421.986,2.79,4,3967.94,45.0,40.0,4052.943,3967.34,45.5,40,4052.84,0.1,0.0,CLOSE
04,88546832,Offices-5-2-7,ELECTRICITY,1247.713,2.79,4,3482.14,39.0,40.0,3561.145,3481.12,39.93,40,3561.05,0.09,0.0,CLOSE
04,88546840,Offices-4-2-12,ELECTRICITY,5.053,1.62,0,8.45,0.0,5.0,13.446,8.19,0.16,5,13.35,0.1,0.75,CLOSE
04,88546841,Offices-4-0-6,ELECTRICITY,111.174,2.16,1,240.79,3.0,15.0,258.792,240.14,3.56,15,258.7,0.09,0.03,CLOSE
04,88747146,Retail-404,ELECTRICITY,2363.455,2.79,4,6594.77,75.0,40.0,6709.769,6594.04,75.63,40,6709.67,0.1,0.0,CLOSE
04,89384496,Retail-703,ELECTRICITY,16248.998,2.79,4,45335.77,519.0,40.0,45894.771,45334.7,519.97,40,45894.67,0.1,0.0,CLOSE
04,88546865,Offices-4-3-2,ELECTRICITY,263.805,2.64,2,696.99,8.0,20.0,724.986,696.45,8.44,20,724.89,0.1,0.01,CLOSE
04,88546846,Offices-4-3-3,ELECTRICITY,1214.401,2.79,4,3389.14,38.0,40.0,3467.138,3388.18,38.86,40,3467.04,0.1,0.0,CLOSE
